rank,subject,subject_label,object,object_label,resnik,cosine
247,HP:0032100,Abnormal doll's eye reflex,HP:0005101,High-frequency hearing impairment,8.992435869827055,0.13555725143753344
248,HP:0005101,High-frequency hearing impairment,HP:0032100,Abnormal doll's eye reflex,8.992435869827055,0.13555725143753344
249,HP:0005165,Shortened PR interval,HP:0002249,Melena,6.239273048133048,0.13594207915584947
250,HP:0002249,Melena,HP:0005165,Shortened PR interval,6.239273048133048,0.13594207915584947
251,HP:0002066,Gait ataxia,HP:0031993,Hoffmann sign,7.399737720326294,0.13597777003250722
252,HP:0031993,Hoffmann sign,HP:0002066,Gait ataxia,7.399737720326294,0.13597777003250722
253,HP:0032505,Hydrophobia,HP:0011284,Short-segment aganglionic megacolon,6.503688684365201,0.13599998687820308
254,HP:0011284,Short-segment aganglionic megacolon,HP:0032505,Hydrophobia,6.503688684365201,0.13599998687820308
255,HP:0003528,Elevated circulating calcitonin concentration,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,6.060935806874535,0.13608206811360204
256,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,HP:0003528,Elevated circulating calcitonin concentration,6.060935806874535,0.13608206811360204
257,HP:0033566,Abnormal ventricular axis,HP:0011695,Cerebellar hemorrhage,6.239273048133048,0.13627183241435334
258,HP:0011695,Cerebellar hemorrhage,HP:0033566,Abnormal ventricular axis,6.239273048133048,0.13627183241435334
259,HP:0032505,Hydrophobia,HP:0031343,Jejunal arteriovenous malformation,6.503688684365201,0.13628577437765713
260,HP:0031343,Jejunal arteriovenous malformation,HP:0032505,Hydrophobia,6.503688684365201,0.13628577437765713
261,HP:0033666,Diminished physical functioning,HP:0012318,Occipital neuralgia,7.85916933896359,0.13640208359085634
262,HP:0012318,Occipital neuralgia,HP:0033666,Diminished physical functioning,7.85916933896359,0.13640208359085634
263,HP:0002249,Melena,HP:0031595,Abnormal P wave,6.239273048133048,0.13667267154049234
264,HP:0031595,Abnormal P wave,HP:0002249,Melena,6.239273048133048,0.13667267154049234
265,HP:0012479,Temporomandibular joint crepitus,HP:0005484,Secondary microcephaly,6.713012503454228,0.13675201771454595
266,HP:0005484,Secondary microcephaly,HP:0012479,Temporomandibular joint crepitus,6.713012503454228,0.13675201771454595
267,HP:0034213,Fetal posterior fossa hemorrhage,HP:0006677,Prolonged QRS complex,6.239273048133048,0.13678043220516745
268,HP:0006677,Prolonged QRS complex,HP:0034213,Fetal posterior fossa hemorrhage,6.239273048133048,0.13678043220516745
269,HP:0002249,Melena,HP:0030876,Increased pulmonary capillary wedge pressure,6.239273048133048,0.13680534668835892
270,HP:0030876,Increased pulmonary capillary wedge pressure,HP:0002249,Melena,6.239273048133048,0.13680534668835892
271,HP:0020141,Blood pressure substantially higher in legs than arms,HP:0031676,Monomorphic ventricular tachycardia,6.239273048133048,0.13684666059664274
272,HP:0031676,Monomorphic ventricular tachycardia,HP:0020141,Blood pressure substantially higher in legs than arms,6.239273048133048,0.13684666059664274
273,HP:0030893,Abnormal response to short acting pulmonary vasodilator,HP:0011695,Cerebellar hemorrhage,6.239273048133048,0.13685375466758806
274,HP:0011695,Cerebellar hemorrhage,HP:0030893,Abnormal response to short acting pulmonary vasodilator,6.239273048133048,0.13685375466758806
275,HP:0030974,Cryptozoospermia,HP:0032202,Vulvar intraepithelial neoplasia,6.007052965899237,0.13685661050976267
276,HP:0032202,Vulvar intraepithelial neoplasia,HP:0030974,Cryptozoospermia,6.007052965899237,0.13685661050976267
277,HP:0030439,Anal canal adenocarcinoma,HP:0032505,Hydrophobia,6.503688684365201,0.13696783152546935
278,HP:0032505,Hydrophobia,HP:0030439,Anal canal adenocarcinoma,6.503688684365201,0.13696783152546935
279,HP:0030339,Decreased circulating gonadotropin concentration,HP:0030447,Merkel cell skin cancer,6.060935806874535,0.13700114413040448
280,HP:0030447,Merkel cell skin cancer,HP:0030339,Decreased circulating gonadotropin concentration,6.060935806874535,0.13700114413040448
281,HP:0025419,Pulmonary pneumatocele,HP:0200109,Absent/shortened outer dynein arms,6.076267460630525,0.13701839770351615
282,HP:0200109,Absent/shortened outer dynein arms,HP:0025419,Pulmonary pneumatocele,6.076267460630525,0.13701839770351615
283,HP:0008347,Decreased activity of mitochondrial complex IV,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.13739060976339082
284,HP:0031927,Flexner-Wintersteiner rosette,HP:0008347,Decreased activity of mitochondrial complex IV,6.6751691523095555,0.13739060976339082
285,HP:0011674,Cardiac teratoma,HP:0040306,Decreased male libido,6.007052965899237,0.1375327849865488
286,HP:0040306,Decreased male libido,HP:0011674,Cardiac teratoma,6.007052965899237,0.1375327849865488
287,HP:0032171,Bladder pain,HP:0033258,Sudden unexpected death in epilepsy,7.85916933896359,0.13755182365878876
288,HP:0033258,Sudden unexpected death in epilepsy,HP:0032171,Bladder pain,7.85916933896359,0.13755182365878876
289,HP:0030447,Merkel cell skin cancer,HP:0030341,Decreased circulating follicle stimulating hormone concentration,6.060935806874535,0.13756977719802638
290,HP:0030341,Decreased circulating follicle stimulating hormone concentration,HP:0030447,Merkel cell skin cancer,6.060935806874535,0.13756977719802638
291,HP:0005227,Adenomatous colonic polyposis,HP:0032505,Hydrophobia,6.503688684365201,0.13757294555620297
292,HP:0032505,Hydrophobia,HP:0005227,Adenomatous colonic polyposis,6.503688684365201,0.13757294555620297
293,HP:0100723,Gastrointestinal stroma tumor,HP:0032505,Hydrophobia,6.503688684365201,0.13761894288821952
294,HP:0032505,Hydrophobia,HP:0100723,Gastrointestinal stroma tumor,6.503688684365201,0.13761894288821952
295,HP:0030849,Hepatojugular reflux,HP:0032325,Lacunar stroke,8.94663218021393,0.1376439605018025
296,HP:0032325,Lacunar stroke,HP:0030849,Hepatojugular reflux,8.94663218021393,0.1376439605018025
297,HP:0002573,Hematochezia,HP:0033566,Abnormal ventricular axis,6.239273048133048,0.13790800202676948
298,HP:0033566,Abnormal ventricular axis,HP:0002573,Hematochezia,6.239273048133048,0.13790800202676948
299,HP:0032505,Hydrophobia,HP:0033309,Ileoileal intussusception,6.503688684365201,0.13801752623880673
300,HP:0033309,Ileoileal intussusception,HP:0032505,Hydrophobia,6.503688684365201,0.13801752623880673
301,HP:0025077,Decreased QRS voltage,HP:0002249,Melena,6.239273048133048,0.1380286554838292
302,HP:0002249,Melena,HP:0025077,Decreased QRS voltage,6.239273048133048,0.1380286554838292
303,HP:0040182,Inappropriate sinus tachycardia,HP:0025574,Macular hemorrhage,6.239273048133048,0.13813716945994786
304,HP:0025574,Macular hemorrhage,HP:0040182,Inappropriate sinus tachycardia,6.239273048133048,0.13813716945994786
305,HP:0006723,Intestinal carcinoid,HP:0032505,Hydrophobia,6.503688684365201,0.13823119017463567
306,HP:0032505,Hydrophobia,HP:0006723,Intestinal carcinoid,6.503688684365201,0.13823119017463567
307,HP:0006749,Malignant gastrointestinal tract tumors,HP:0032505,Hydrophobia,6.503688684365201,0.13837823587219103
308,HP:0032505,Hydrophobia,HP:0006749,Malignant gastrointestinal tract tumors,6.503688684365201,0.13837823587219103
309,HP:0033996,Microvillar PAS-positive secretory granules,HP:0032505,Hydrophobia,6.503688684365201,0.1384422577542568
310,HP:0032505,Hydrophobia,HP:0033996,Microvillar PAS-positive secretory granules,6.503688684365201,0.1384422577542568
311,HP:0002249,Melena,HP:0006684,Ventricular preexcitation with multiple accessory pathways,6.239273048133048,0.13876116793862509
312,HP:0006684,Ventricular preexcitation with multiple accessory pathways,HP:0002249,Melena,6.239273048133048,0.13876116793862509
313,HP:0410236,Increased anti-venom IgE antibody level,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.13879347853789958
314,HP:0031927,Flexner-Wintersteiner rosette,HP:0410236,Increased anti-venom IgE antibody level,6.6751691523095555,0.13879347853789958
315,HP:0004786,Jejunal diverticula,HP:0032505,Hydrophobia,6.503688684365201,0.13884612513507386
316,HP:0032505,Hydrophobia,HP:0004786,Jejunal diverticula,6.503688684365201,0.13884612513507386
317,HP:0011887,Choroid hemorrhage,HP:0040182,Inappropriate sinus tachycardia,6.239273048133048,0.13887836745431184
318,HP:0040182,Inappropriate sinus tachycardia,HP:0011887,Choroid hemorrhage,6.239273048133048,0.13887836745431184
319,HP:0011285,Long-segment aganglionic megacolon,HP:0032505,Hydrophobia,6.503688684365201,0.1389073365685434
320,HP:0032505,Hydrophobia,HP:0011285,Long-segment aganglionic megacolon,6.503688684365201,0.1389073365685434
321,HP:0032505,Hydrophobia,HP:0030406,Primary peritoneal carcinoma,6.503688684365201,0.1389779602400872
322,HP:0030406,Primary peritoneal carcinoma,HP:0032505,Hydrophobia,6.503688684365201,0.1389779602400872
323,HP:0002249,Melena,HP:0033122,Absent P wave,6.239273048133048,0.138993223913241
324,HP:0033122,Absent P wave,HP:0002249,Melena,6.239273048133048,0.138993223913241
325,HP:0025505,Anomalous origin of the circumflex artery from the right sinus of Valsalva,HP:0002401,Stroke-like episode,6.001188343836018,0.13907750291377569
326,HP:0002401,Stroke-like episode,HP:0025505,Anomalous origin of the circumflex artery from the right sinus of Valsalva,6.001188343836018,0.13907750291377569
327,HP:0000143,Rectovaginal fistula,HP:0033524,Abnormal sperm axoneme morphology,6.426995927370717,0.1392111180642701
328,HP:0033524,Abnormal sperm axoneme morphology,HP:0000143,Rectovaginal fistula,6.426995927370717,0.1392111180642701
329,HP:0004904,Maturity-onset diabetes of the young,HP:0025135,Abnormal serum estriol,6.060935806874535,0.13959909004090104
330,HP:0025135,Abnormal serum estriol,HP:0004904,Maturity-onset diabetes of the young,6.060935806874535,0.13959909004090104
331,HP:0005241,Total intestinal aganglionosis,HP:0033673,Positive Phalen test,8.924264367185476,0.1397381064884964
332,HP:0033673,Positive Phalen test,HP:0005241,Total intestinal aganglionosis,8.924264367185476,0.1397381064884964
333,HP:0004904,Maturity-onset diabetes of the young,HP:0025482,Positive perchlorate discharge test,6.060935806874535,0.13985378626626002
334,HP:0025482,Positive perchlorate discharge test,HP:0004904,Maturity-onset diabetes of the young,6.060935806874535,0.13985378626626002
335,HP:0002326,Transient ischemic attack,HP:0033566,Abnormal ventricular axis,6.239273048133048,0.1398880599546712
336,HP:0033566,Abnormal ventricular axis,HP:0002326,Transient ischemic attack,6.239273048133048,0.1398880599546712
337,HP:0033567,Right axis deviation,HP:0032990,Localized pulmonary hemorrhage,6.239273048133048,0.1399890164079241
338,HP:0032990,Localized pulmonary hemorrhage,HP:0033567,Right axis deviation,6.239273048133048,0.1399890164079241
339,HP:0032505,Hydrophobia,HP:0006763,Anal canal squamous carcinoma,6.503688684365201,0.1401123695406122
340,HP:0006763,Anal canal squamous carcinoma,HP:0032505,Hydrophobia,6.503688684365201,0.1401123695406122
341,HP:0033566,Abnormal ventricular axis,HP:0001342,Cerebral hemorrhage,6.239273048133048,0.1401359020319942
342,HP:0001342,Cerebral hemorrhage,HP:0033566,Abnormal ventricular axis,6.239273048133048,0.1401359020319942
343,HP:0033771,Pleuritic chest pain,HP:0033666,Diminished physical functioning,7.85916933896359,0.1401839098255369
344,HP:0033666,Diminished physical functioning,HP:0033771,Pleuritic chest pain,7.85916933896359,0.1401839098255369
345,HP:0033674,Pulmonary blood flow redistribution,HP:0012118,Laryngeal carcinoma,6.076267460630525,0.14018541960602038
346,HP:0012118,Laryngeal carcinoma,HP:0033674,Pulmonary blood flow redistribution,6.076267460630525,0.14018541960602038
347,HP:0004904,Maturity-onset diabetes of the young,HP:0032067,Elevated serum bicarbonate concentration,7.462816402949674,0.14021681798456898
348,HP:0032067,Elevated serum bicarbonate concentration,HP:0004904,Maturity-onset diabetes of the young,7.462816402949674,0.14021681798456898
349,HP:0031927,Flexner-Wintersteiner rosette,HP:0410247,Increased anti-animal dander IgE antibody level,6.6751691523095555,0.14031513809114954
350,HP:0410247,Increased anti-animal dander IgE antibody level,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.14031513809114954
351,HP:0002963,Abnormal delayed hypersensitivity skin test,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.14032771934966243
352,HP:0031927,Flexner-Wintersteiner rosette,HP:0002963,Abnormal delayed hypersensitivity skin test,6.6751691523095555,0.14032771934966243
353,HP:0031671,Typical atrial flutter,HP:0100310,Epidural hemorrhage,6.239273048133048,0.14038805959994896
354,HP:0100310,Epidural hemorrhage,HP:0031671,Typical atrial flutter,6.239273048133048,0.14038805959994896
355,HP:0004904,Maturity-onset diabetes of the young,HP:0031963,Decreased serum anion gap,7.462816402949674,0.14042178997939495
356,HP:0031963,Decreased serum anion gap,HP:0004904,Maturity-onset diabetes of the young,7.462816402949674,0.14042178997939495
357,HP:0012781,Mid-frequency hearing loss,HP:0032100,Abnormal doll's eye reflex,8.992435869827055,0.14050414551554805
358,HP:0032100,Abnormal doll's eye reflex,HP:0012781,Mid-frequency hearing loss,8.992435869827055,0.14050414551554805
359,HP:0011098,Speech apraxia,HP:0031993,Hoffmann sign,7.399737720326294,0.1405761094179745
360,HP:0031993,Hoffmann sign,HP:0011098,Speech apraxia,7.399737720326294,0.1405761094179745
361,HP:0032505,Hydrophobia,HP:0100273,Neoplasm of the colon,6.503688684365201,0.14079298653677794
362,HP:0100273,Neoplasm of the colon,HP:0032505,Hydrophobia,6.503688684365201,0.14079298653677794
363,HP:0004904,Maturity-onset diabetes of the young,HP:0003351,Decreased circulating renin concentration,6.060935806874535,0.1408063658451312
364,HP:0003351,Decreased circulating renin concentration,HP:0004904,Maturity-onset diabetes of the young,6.060935806874535,0.1408063658451312
365,HP:0011690,Permanent junctional reciprocating tachycardia,HP:0002249,Melena,6.239273048133048,0.14101860019313436
366,HP:0002249,Melena,HP:0011690,Permanent junctional reciprocating tachycardia,6.239273048133048,0.14101860019313436
367,HP:0033533,Increased cardiac output,HP:0031805,Intraretinal hemorrhage,8.83810772343576,0.1410652710662168
368,HP:0031805,Intraretinal hemorrhage,HP:0033533,Increased cardiac output,8.83810772343576,0.1410652710662168
369,HP:0030751,Grade IV preterm intraventricular hemorrhage,HP:0030965,Aortic stiffness,6.239273048133048,0.14106915164398556
370,HP:0030965,Aortic stiffness,HP:0030751,Grade IV preterm intraventricular hemorrhage,6.239273048133048,0.14106915164398556
371,HP:0011709,Atrioventricular dissociation,HP:0002249,Melena,6.239273048133048,0.1410942155877843
372,HP:0002249,Melena,HP:0011709,Atrioventricular dissociation,6.239273048133048,0.1410942155877843
373,HP:0002249,Melena,HP:0025073,Exercise-induced U wave inversion,6.239273048133048,0.1412991088376973
374,HP:0025073,Exercise-induced U wave inversion,HP:0002249,Melena,6.239273048133048,0.1412991088376973
375,HP:0011887,Choroid hemorrhage,HP:0033566,Abnormal ventricular axis,6.239273048133048,0.141336910154936
376,HP:0033566,Abnormal ventricular axis,HP:0011887,Choroid hemorrhage,6.239273048133048,0.141336910154936
377,HP:0031102,Increased circulating antimullerian hormone concentration,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,6.060935806874535,0.1414454469730028
378,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,HP:0031102,Increased circulating antimullerian hormone concentration,6.060935806874535,0.1414454469730028
379,HP:0100651,Type I diabetes mellitus,HP:0010517,Ectopic thymus tissue,6.060935806874535,0.14150731588340648
380,HP:0010517,Ectopic thymus tissue,HP:0100651,Type I diabetes mellitus,6.060935806874535,0.14150731588340648
381,HP:0033258,Sudden unexpected death in epilepsy,HP:0031061,Impaired toileting ability,7.85916933896359,0.141586398481309
382,HP:0031061,Impaired toileting ability,HP:0033258,Sudden unexpected death in epilepsy,7.85916933896359,0.141586398481309
383,HP:0025136,Increased serum estriol,HP:0004904,Maturity-onset diabetes of the young,6.060935806874535,0.14189389130782823
384,HP:0004904,Maturity-onset diabetes of the young,HP:0025136,Increased serum estriol,6.060935806874535,0.14189389130782823
385,HP:0031280,Increased LH response to gonadotropin-releasing hormone stimulation test,HP:0030447,Merkel cell skin cancer,6.060935806874535,0.14198993268564838
386,HP:0030447,Merkel cell skin cancer,HP:0031280,Increased LH response to gonadotropin-releasing hormone stimulation test,6.060935806874535,0.14198993268564838
387,HP:0031014,Arteria lusoria,HP:0030749,Grade II preterm intraventricular hemorrhage,6.001188343836018,0.14201613428926102
388,HP:0030749,Grade II preterm intraventricular hemorrhage,HP:0031014,Arteria lusoria,6.001188343836018,0.14201613428926102
389,HP:0031927,Flexner-Wintersteiner rosette,HP:0011924,Decreased activity of mitochondrial complex III,6.6751691523095555,0.14208699788550816
390,HP:0011924,Decreased activity of mitochondrial complex III,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.14208699788550816
